src,dest
/wiki/Longjing_tea,/wiki/Tea
/wiki/Longjing_tea,/wiki/Camellia_sinensis
/wiki/Longjing_tea,/wiki/Black_tea
/wiki/Longjing_tea,/wiki/Assam_tea
/wiki/Longjing_tea,/wiki/Wuyi_tea
/wiki/Longjing_tea,/wiki/Tea_production_in_Sri_Lanka#Ceylon_black_tea
/wiki/Longjing_tea,/wiki/Congou
/wiki/Longjing_tea,/wiki/Darjeeling_tea
/wiki/Longjing_tea,/wiki/Dianhong
/wiki/Longjing_tea,/wiki/Golden_Monkey_tea
/wiki/Longjing_tea,/wiki/Jin_Jun_Mei_tea
/wiki/Longjing_tea,/wiki/Kangra_tea
/wiki/Longjing_tea,/wiki/Keemun
/wiki/Longjing_tea,/wiki/Nilgiri_tea
/wiki/Longjing_tea,/wiki/Sikkim_tea
/wiki/Longjing_tea,/wiki/Tibeti
/wiki/Longjing_tea,/wiki/Rize_tea
/wiki/Longjing_tea,/wiki/Yingdehong_tea
/wiki/Longjing_tea,/wiki/Oolong
/wiki/Longjing_tea,/wiki/Bai_Jiguan_tea
/wiki/Longjing_tea,/wiki/Ban_Tian_Yao_tea
/wiki/Longjing_tea,/wiki/Bu_Zhi_Chun_tea
/wiki/Longjing_tea,/wiki/Da_Hong_Pao
/wiki/Longjing_tea,/wiki/Dong_Ding_tea
/wiki/Longjing_tea,/wiki/Dongfang_meiren
/wiki/Longjing_tea,/wiki/High-mountain_tea
/wiki/Longjing_tea,/wiki/Huangjin_Gui
/wiki/Longjing_tea,/wiki/Huang_Meigui_tea
/wiki/Longjing_tea,/wiki/Jin_Xuan_tea
/wiki/Longjing_tea,/wiki/Qilan_tea
/wiki/Longjing_tea,/wiki/Pouchong
/wiki/Longjing_tea,/wiki/Rougui_tea
/wiki/Longjing_tea,/wiki/Ruanzhi_tea
/wiki/Longjing_tea,/wiki/Shui_Jin_Gui_tea
/wiki/Longjing_tea,/wiki/Shui_Hsien_tea
/wiki/Longjing_tea,/wiki/Tieluohan_tea
/wiki/Longjing_tea,/wiki/Tieguanyin
/wiki/Longjing_tea,/wiki/Anji_bai_cha
/wiki/Longjing_tea,/wiki/Aracha
/wiki/Longjing_tea,/wiki/Baimao_Hou
/wiki/Longjing_tea,/wiki/Bancha
/wiki/Longjing_tea,/wiki/Biluochun
/wiki/Longjing_tea,/wiki/Chun_Mee
/wiki/Longjing_tea,/wiki/Dafang_tea
/wiki/Longjing_tea,/wiki/Genmaicha
/wiki/Longjing_tea,/wiki/Lu%27an_Melon_Seed_tea
/wiki/Longjing_tea,/wiki/Gunpowder_tea
/wiki/Longjing_tea,/wiki/Gyokuro
/wiki/Longjing_tea,/wiki/H%C5%8Djicha
/wiki/Longjing_tea,/wiki/Taiping_houkui
/wiki/Longjing_tea,/wiki/Huangshan_Maofeng
/wiki/Longjing_tea,/wiki/Hyson
/wiki/Longjing_tea,/wiki/Sencha#Kabusecha
/wiki/Longjing_tea,/wiki/Kamairicha
/wiki/Longjing_tea,/wiki/Konacha
/wiki/Longjing_tea,/wiki/Kukicha
/wiki/Longjing_tea,/wiki/Matcha
/wiki/Longjing_tea,/wiki/Xinyang_Maojian_tea
/wiki/Longjing_tea,/wiki/Mecha_(tea)
/wiki/Longjing_tea,/wiki/Mengding_Ganlu_tea
/wiki/Longjing_tea,/wiki/Sencha
/wiki/Longjing_tea,/wiki/Sencha#Shincha
/wiki/Longjing_tea,/wiki/Tamaryokucha
/wiki/Longjing_tea,/wiki/Baimudan_tea
/wiki/Longjing_tea,/wiki/Baihao_Yinzhen
/wiki/Longjing_tea,/wiki/Shoumei_tea
/wiki/Longjing_tea,/wiki/Yellow_tea
/wiki/Longjing_tea,/wiki/Junshan_Yinzhen
/wiki/Longjing_tea,/wiki/Huoshan_Huangya_tea
/wiki/Longjing_tea,/wiki/Fermented_tea
/wiki/Longjing_tea,/wiki/Pu%27er_tea
/wiki/Longjing_tea,/wiki/Doncha
/wiki/Longjing_tea,/wiki/Lahpet
/wiki/Longjing_tea,/wiki/Kombucha
/wiki/Longjing_tea,/wiki/Tea_blending_and_additives
/wiki/Longjing_tea,/wiki/Earl_Grey_tea
/wiki/Longjing_tea,/wiki/Lady_Grey_(tea)
/wiki/Longjing_tea,/wiki/English_breakfast_tea
/wiki/Longjing_tea,/wiki/Irish_breakfast_tea
/wiki/Longjing_tea,/wiki/English_afternoon_tea
/wiki/Longjing_tea,/wiki/Jasmine_tea
/wiki/Longjing_tea,/wiki/Lapsang_souchong
/wiki/Longjing_tea,/wiki/Masala_chai
/wiki/Longjing_tea,/wiki/Maghrebi_mint_tea
/wiki/Longjing_tea,/wiki/Prince_of_Wales_tea_blend
/wiki/Longjing_tea,/wiki/Russian_Caravan
/wiki/Longjing_tea,/wiki/Herbal_tea
/wiki/Longjing_tea,/wiki/Chamomile
/wiki/Longjing_tea,/wiki/Dried_lime_tea
/wiki/Longjing_tea,/wiki/Ginger_tea
/wiki/Longjing_tea,/wiki/Ilex_guayusa
/wiki/Longjing_tea,/wiki/Koththamalli
/wiki/Longjing_tea,/wiki/Kuding
/wiki/Longjing_tea,/wiki/Mate_(drink)
/wiki/Longjing_tea,/wiki/Rooibos
/wiki/Longjing_tea,/wiki/Tea_in_Australia
/wiki/Longjing_tea,/wiki/Tea_in_the_United_Kingdom
/wiki/Longjing_tea,/wiki/Ceylon_tea
/wiki/Longjing_tea,/wiki/Chinese_tea
/wiki/Longjing_tea,/wiki/Iranian_cuisine#Drinks
/wiki/Longjing_tea,/wiki/Korean_tea
/wiki/Longjing_tea,/wiki/Nepali_tea
/wiki/Longjing_tea,/wiki/Taiwanese_tea
/wiki/Longjing_tea,/wiki/Tea_in_Turkey
/wiki/Longjing_tea,/wiki/Vietnamese_tea
/wiki/Longjing_tea,/wiki/Tea_culture
/wiki/Longjing_tea,/wiki/Tea_(meal)
/wiki/Longjing_tea,/wiki/Tea_party
/wiki/Longjing_tea,/wiki/Tasseography
/wiki/Longjing_tea,/wiki/East_Asian_tea_ceremony
/wiki/Longjing_tea,/wiki/Gongfu_tea_ceremony
/wiki/Longjing_tea,/wiki/Yum_cha
/wiki/Longjing_tea,/wiki/Japanese_tea_ceremony
/wiki/Longjing_tea,/wiki/Korean_tea_ceremony
/wiki/Longjing_tea,/wiki/Taiwanese_tea_culture
/wiki/Longjing_tea,/wiki/Ryukyuan_tea_ceremony
/wiki/Longjing_tea,/wiki/Tea_garden
/wiki/Longjing_tea,/wiki/Teahouse
/wiki/Longjing_tea,/wiki/Cha_chaan_teng
/wiki/Longjing_tea,/wiki/Chashitsu
/wiki/Longjing_tea,/wiki/Mizuya
/wiki/Longjing_tea,/wiki/Sukiya-zukuri
/wiki/Longjing_tea,/wiki/Roji
/wiki/Longjing_tea,/wiki/American_tea_culture
/wiki/Longjing_tea,/wiki/Arabic_tea
/wiki/Longjing_tea,/wiki/Argentine_tea_culture
/wiki/Longjing_tea,/wiki/Azerbaijani_tea_culture
/wiki/Longjing_tea,/wiki/Brazilian_tea_culture
/wiki/Longjing_tea,/wiki/Chinese_tea_culture
/wiki/Longjing_tea,/wiki/Dominican_tea_culture
/wiki/Longjing_tea,/wiki/Hong_Kong_tea_culture
/wiki/Longjing_tea,/wiki/Indian_tea_culture
/wiki/Longjing_tea,/wiki/Mexican_tea_culture
/wiki/Longjing_tea,/wiki/Pakistani_tea_culture
/wiki/Longjing_tea,/wiki/Russian_tea_culture
/wiki/Longjing_tea,/wiki/Senegalese_tea_culture
/wiki/Longjing_tea,/wiki/History_of_tea
/wiki/Longjing_tea,/wiki/History_of_tea_in_China
/wiki/Longjing_tea,/wiki/History_of_tea_in_India
/wiki/Longjing_tea,/wiki/History_of_tea_in_Japan
/wiki/Longjing_tea,/wiki/Tea_leaf_grading
/wiki/Longjing_tea,/wiki/Tea_processing
/wiki/Longjing_tea,/wiki/Decaffeination
/wiki/Longjing_tea,/wiki/Tea_tasting
/wiki/Longjing_tea,/wiki/List_of_tea_diseases
/wiki/Longjing_tea,/wiki/List_of_Lepidoptera_that_feed_on_Camellia
/wiki/Longjing_tea,/wiki/List_of_tea_companies
/wiki/Longjing_tea,/wiki/List_of_countries_by_tea_consumption_per_capita
/wiki/Longjing_tea,/wiki/London_Tea_Auction
/wiki/Longjing_tea,/wiki/Chittagong_Tea_Auction
/wiki/Longjing_tea,/wiki/Guwahati_Tea_Auction_Centre
/wiki/Longjing_tea,/wiki/Tea_production_in_Bangladesh
/wiki/Longjing_tea,/wiki/Tea_production_in_Kenya
/wiki/Longjing_tea,/wiki/Tea_production_in_Sri_Lanka
/wiki/Longjing_tea,/wiki/Tea_production_in_the_United_States
/wiki/Longjing_tea,/wiki/Flowering_tea
/wiki/Longjing_tea,/wiki/Infusion
/wiki/Longjing_tea,/wiki/Decoction
/wiki/Longjing_tea,/wiki/ISO_3103
/wiki/Longjing_tea,/wiki/Steeping
/wiki/Longjing_tea,/wiki/Tea_bag
/wiki/Longjing_tea,/wiki/Tea_brick
/wiki/Longjing_tea,/wiki/Health_effects_of_tea
/wiki/Longjing_tea,/wiki/Phenolic_content_in_tea
/wiki/Longjing_tea,/wiki/Caffeine
/wiki/Longjing_tea,/wiki/Theanine
/wiki/Longjing_tea,/wiki/Flavan-3-ol
/wiki/Longjing_tea,/wiki/Catechin
/wiki/Longjing_tea,/wiki/Epigallocatechin_gallate
/wiki/Longjing_tea,/wiki/Theaflavin
/wiki/Longjing_tea,/wiki/Bubble_tea
/wiki/Longjing_tea,/wiki/Builder%27s_tea
/wiki/Longjing_tea,/wiki/Burmese_milk_tea
/wiki/Longjing_tea,/wiki/Butter_tea
/wiki/Longjing_tea,/wiki/Cannabis_tea
/wiki/Longjing_tea,/wiki/Chifir
/wiki/Longjing_tea,/wiki/Doodh_pati_chai
/wiki/Longjing_tea,/wiki/Hong_Kong-style_milk_tea
/wiki/Longjing_tea,/wiki/Iced_tea
/wiki/Longjing_tea,/wiki/Arnold_Palmer_(drink)
/wiki/Longjing_tea,/wiki/Jagertee
/wiki/Longjing_tea,/wiki/Kahwah
/wiki/Longjing_tea,/wiki/Lei_cha
/wiki/Longjing_tea,/wiki/Milk_tea
/wiki/Longjing_tea,/wiki/Noon_chai
/wiki/Longjing_tea,/wiki/Seven_Color_Tea
/wiki/Longjing_tea,/wiki/Shahi_haleeb
/wiki/Longjing_tea,/wiki/Suutei_tsai
/wiki/Longjing_tea,/wiki/Sweet_tea
/wiki/Longjing_tea,/wiki/Teh_tarik
/wiki/Longjing_tea,/wiki/Thai_tea
/wiki/Longjing_tea,/wiki/Yuenyeung
/wiki/Longjing_tea,/wiki/Teaware
/wiki/Longjing_tea,/wiki/Tea_chest
/wiki/Longjing_tea,/wiki/Tea_caddy
/wiki/Longjing_tea,/wiki/Infuser
/wiki/Longjing_tea,/wiki/Tea_strainer
/wiki/Longjing_tea,/wiki/Teacup
/wiki/Longjing_tea,/wiki/Teapot
/wiki/Longjing_tea,/wiki/Gaiwan
/wiki/Longjing_tea,/wiki/Tea_set
/wiki/Longjing_tea,/wiki/Tea_classics
/wiki/Longjing_tea,/wiki/Coffee
/wiki/Longjing_tea,/wiki/Camellia_japonica
/wiki/Longjing_tea,/wiki/Camellia_sasanqua
/wiki/Longjing_tea,/wiki/Camellia_taliensis
/wiki/Longjing_tea,/wiki/Lipton_Institute_of_Tea
/wiki/Longjing_tea,/wiki/Tea_Research_and_Extension_Station
/wiki/Longjing_tea,/wiki/List_of_current_and_former_capitals_of_subdivisions_of_China
/wiki/Longjing_tea,/wiki/Zhejiang#History
/wiki/Longjing_tea,/wiki/Politics_of_Zhejiang
/wiki/Longjing_tea,/wiki/Zhejiang#Economy
/wiki/Longjing_tea,/wiki/List_of_cities_in_China#Zhejiang
/wiki/Longjing_tea,/wiki/Huangmaojian
/wiki/Longjing_tea,/wiki/Mount_Mogan
/wiki/Longjing_tea,/wiki/Tiantai_Mountain
/wiki/Longjing_tea,/wiki/Yangtze_River_Delta
/wiki/Longjing_tea,/wiki/Grand_Canal_(China)
/wiki/Longjing_tea,/wiki/Qiantang_River
/wiki/Longjing_tea,/wiki/Ou_River_(Zhejiang)
/wiki/Longjing_tea,/wiki/Zhoushan_Island
/wiki/Longjing_tea,/wiki/Hangzhou_Bay
/wiki/Longjing_tea,/wiki/Double_First_Class_University_Plan
/wiki/Longjing_tea,/wiki/Zhejiang_University
/wiki/Longjing_tea,/wiki/Ningbo_University
/wiki/Longjing_tea,/wiki/China_Academy_of_Art
/wiki/Longjing_tea,/wiki/List_of_universities_and_colleges_in_Zhejiang
/wiki/Longjing_tea,/wiki/Zhejiang#Culture
/wiki/Longjing_tea,/wiki/Wuyue_culture
/wiki/Longjing_tea,/wiki/Wu_Chinese
/wiki/Longjing_tea,/wiki/Taihu_Wu
/wiki/Longjing_tea,/wiki/Hangzhou_dialect
/wiki/Longjing_tea,/wiki/Ningbo_dialect
/wiki/Longjing_tea,/wiki/Wenzhounese
/wiki/Longjing_tea,/wiki/Rui%27an_dialect
/wiki/Longjing_tea,/wiki/Jinhua_dialect
/wiki/Longjing_tea,/wiki/Quzhou_dialect
/wiki/Longjing_tea,/wiki/Southern_Min
/wiki/Longjing_tea,/wiki/Zhenan_Min
/wiki/Longjing_tea,/wiki/Yue_opera
/wiki/Longjing_tea,/wiki/Zhejiang_cuisine
/wiki/Longjing_tea,/wiki/Shaoxing_wine
/wiki/Longjing_tea,/wiki/Baoguo_Temple_(Zhejiang)
/wiki/Longjing_tea,/wiki/Guoqing_Temple
/wiki/Longjing_tea,/wiki/Mount_Putuo
/wiki/Longjing_tea,/wiki/Ruyi_Bridge
/wiki/Longjing_tea,/wiki/Qiandao_Lake
/wiki/Longjing_tea,/wiki/Yu_the_Great
/wiki/Longjing_tea,/wiki/Longjing_tea
